time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
12710,z,111,0,1,0,11,0,0,1,100,0,0,1101,10,1,0,10000111,11,1101,10,0,0,0,z,0,1101,0,10,0,1,0,1,0,11,111
12730,z,10,0,0,0,111,0,0,1,100,1,0,1101,10,1,0,10000111,11,1101,10,0,0,1,z,0,1101,0,10,0,0,0,1,0,111,10
12740,z,10,0,0,0,111,0,0,1,100,0,0,1101,10,1,0,10000111,11,1101,10,0,0,0,z,0,1101,0,10,0,0,0,1,0,111,10
12760,z,10,0,0,0,111,0,0,1,100,0,0,1101,10,0,0,10000111,11,1101,10,0,0,0,z,0,1101,0,10,0,0,0,0,0,111,10
12780,z,111,0,1,0,11,0,0,1,100,1,0,1101,10,0,0,10000111,11,1101,10,0,0,1,z,0,1101,0,10,0,1,0,0,0,11,111
12800,z,111,0,1,0,11,0,0,1,100,0,0,1101,10,0,0,10000111,11,1101,10,1,0,0,z,0,1101,0,10,0,1,0,0,0,11,111
12830,z,111,0,1,0,11,0,0,1,100,0,0,1101,10,0,1,10000111,11,1101,10,1,0,0,z,0,1101,0,10,0,1,0,0,1,11,111
12850,z,111,0,1,0,11,0,0,1,100,0,0,1101,10,1,1,10000111,11,1101,10,1,0,0,z,0,1101,0,10,0,1,0,1,1,11,111
12870,z,10,0,0,0,111,0,0,1,100,1,0,1101,10,1,1,10000111,11,1101,10,1,0,1,z,0,1101,0,10,0,0,0,1,1,111,10
12880,z,10,0,0,0,111,0,0,1,100,0,0,1101,10,1,1,10000111,11,1101,10,1,0,0,z,0,1101,0,10,0,0,0,1,1,111,10
12900,z,10,0,0,0,111,0,0,1,100,0,0,1101,10,0,1,10000111,11,1101,10,1,0,0,z,0,1101,0,10,0,0,0,0,1,111,10
12920,z,111,0,1,0,11,0,0,1,100,1,0,1101,10,0,1,10000111,11,1101,10,1,0,1,z,0,1101,0,10,0,1,0,0,1,11,111
12940,z,111,0,1,0,11,0,0,1,100,0,0,1101,10,0,1,10000111,11,1110,10,0,0,0,z,0,1101,0,10,0,1,0,0,1,11,111
12950,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,0,1,10000111,11,1110,10,0,0,0,z,0,1110,0,10,0,0,0,0,1,11,111
12970,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,0,0,10000111,11,1110,10,0,0,0,z,0,1110,0,10,0,0,0,0,0,11,111
12990,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,1,0,10000111,11,1110,10,0,0,0,z,0,1110,0,10,0,0,0,1,0,11,111
13010,z,10,0,0,0,111,0,0,1,100,1,0,1110,10,1,0,10000111,11,1110,10,0,0,1,z,0,1110,0,10,0,0,0,1,0,111,10
13020,z,10,0,0,0,111,0,0,1,100,0,0,1110,10,1,0,10000111,11,1110,10,0,0,0,z,0,1110,0,10,0,0,0,1,0,111,10
13040,z,10,0,0,0,111,0,0,1,100,0,0,1110,10,0,0,10000111,11,1110,10,0,0,0,z,0,1110,0,10,0,0,0,0,0,111,10
13060,z,111,0,0,0,11,0,0,1,100,1,0,1110,10,0,0,10000111,11,1110,10,0,0,1,z,0,1110,0,10,0,0,0,0,0,11,111
13080,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,0,0,10000111,11,1110,10,1,0,0,z,0,1110,0,10,0,0,0,0,0,11,111
13110,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,0,1,10000111,11,1110,10,1,0,0,z,0,1110,0,10,0,0,0,0,1,11,111
13130,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,1,1,10000111,11,1110,10,1,0,0,z,0,1110,0,10,0,0,0,1,1,11,111
13150,z,10,0,0,0,111,0,0,1,100,1,0,1110,10,1,1,10000111,11,1110,10,1,0,1,z,0,1110,0,10,0,0,0,1,1,111,10
13160,z,10,0,0,0,111,0,0,1,100,0,0,1110,10,1,1,10000111,11,1110,10,1,0,0,z,0,1110,0,10,0,0,0,1,1,111,10
13180,z,10,0,0,0,111,0,0,1,100,0,0,1110,10,0,1,10000111,11,1110,10,1,0,0,z,0,1110,0,10,0,0,0,0,1,111,10
13200,z,111,0,0,0,11,0,0,1,100,1,0,1110,10,0,1,10000111,11,1110,10,1,0,1,z,0,1110,0,10,0,0,0,0,1,11,111
13220,z,111,0,0,0,11,0,0,1,100,0,0,1110,10,0,1,10000111,11,1111,10,0,0,0,z,0,1110,0,10,0,0,0,0,1,11,111
13230,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,0,1,10000111,11,1111,10,0,0,0,z,0,1111,0,10,0,1,0,0,1,11,111
13250,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,0,0,10000111,11,1111,10,0,0,0,z,0,1111,0,10,0,1,0,0,0,11,111
13270,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,1,0,10000111,11,1111,10,0,0,0,z,0,1111,0,10,0,1,0,1,0,11,111
13290,z,10,0,0,0,111,0,0,1,100,1,0,1111,10,1,0,10000111,11,1111,10,0,0,1,z,0,1111,0,10,0,0,0,1,0,111,10
13300,z,10,0,0,0,111,0,0,1,100,0,0,1111,10,1,0,10000111,11,1111,10,0,0,0,z,0,1111,0,10,0,0,0,1,0,111,10
13320,z,10,0,0,0,111,0,0,1,100,0,0,1111,10,0,0,10000111,11,1111,10,0,0,0,z,0,1111,0,10,0,0,0,0,0,111,10
13340,z,111,0,1,0,11,0,0,1,100,1,0,1111,10,0,0,10000111,11,1111,10,0,0,1,z,0,1111,0,10,0,1,0,0,0,11,111
13360,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,0,0,10000111,11,1111,10,1,0,0,z,0,1111,0,10,0,1,0,0,0,11,111
13390,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,0,1,10000111,11,1111,10,1,0,0,z,0,1111,0,10,0,1,0,0,1,11,111
13410,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,1,1,10000111,11,1111,10,1,0,0,z,0,1111,0,10,0,1,0,1,1,11,111
13430,z,10,0,0,0,111,0,0,1,100,1,0,1111,10,1,1,10000111,11,1111,10,1,0,1,z,0,1111,0,10,0,0,0,1,1,111,10
13440,z,10,0,0,0,111,0,0,1,100,0,0,1111,10,1,1,10000111,11,1111,10,1,0,0,z,0,1111,0,10,0,0,0,1,1,111,10
13460,z,10,0,0,0,111,0,0,1,100,0,0,1111,10,0,1,10000111,11,1111,10,1,0,0,z,0,1111,0,10,0,0,0,0,1,111,10
13480,z,111,0,1,0,11,0,0,1,100,1,0,1111,10,0,1,10000111,11,1111,10,1,0,1,z,0,1111,0,10,0,1,0,0,1,11,111
13500,z,111,0,1,0,11,0,0,1,100,0,0,1111,10,0,1,10000111,111,10000,111,10,0,0,z,0,1111,0,10,0,1,0,0,1,11,111
13510,z,111,0,1,0,11,0,0,1,100,0,0,1111,111,0,1,10000111,111,10000,111,10,0,0,z,0,1111,0,111,0,1,0,0,1,11,111
13520,z,111,0,1,0,11,0,0,1,100,0,0,1111,111,0,1,10000111,111,0,111,0,0,0,z,0,1111,0,111,0,1,0,0,1,11,111
13530,z,111,0,0,0,11,0,0,1,100,0,0,0,111,0,1,10000111,111,0,111,0,0,0,z,0,0,0,111,0,0,0,0,1,11,111
13550,z,111,0,0,0,11,0,0,1,100,0,0,0,111,0,0,10000111,111,0,111,0,0,0,z,0,0,0,111,0,0,0,0,0,11,111
13570,z,111,0,0,0,11,0,0,1,100,0,0,0,111,1,0,10000111,111,0,111,0,0,0,z,0,0,0,111,0,0,0,1,0,11,111
13590,z,111,0,0,0,11,0,0,1,100,1,0,0,111,1,0,10000111,111,0,111,0,0,1,z,0,0,0,111,0,0,0,1,0,11,111
13640,z,11,1,0,0,1000,0,0,1,100,1,0,0,111,0,0,10000111,111,0,111,0,0,1,z,0,0,0,111,0,0,1,0,0,1000,11
13650,z,11,1,0,0,1000,0,0,1,100,0,0,0,111,0,0,10000111,111,0,111,0,0,0,z,0,0,0,111,0,0,1,0,0,1000,11
13660,z,11,1,0,0,1000,0,0,1,100,0,0,0,111,0,0,10001111,111,0,111,1,0,0,z,0,0,0,111,0,0,1,0,0,1000,11
13690,z,11,1,0,0,1000,0,0,1,100,0,0,0,111,0,1,10001111,111,0,111,1,0,0,z,0,0,0,111,0,0,1,0,1,1000,11
13710,z,11,1,0,0,1000,0,0,1,100,0,0,0,111,1,1,10001111,111,0,111,1,0,0,z,0,0,0,111,0,0,1,1,1,1000,11
13730,z,111,0,0,0,11,0,0,1,100,1,0,0,111,1,1,10001111,111,0,111,1,0,1,z,0,0,0,111,0,0,0,1,1,11,111
13740,z,111,0,0,0,11,0,0,1,100,0,0,0,111,1,1,10001111,111,0,111,1,0,0,z,0,0,0,111,0,0,0,1,1,11,111
13760,z,111,0,0,0,11,0,0,1,100,0,0,0,111,0,1,10001111,111,0,111,1,0,0,z,0,0,0,111,0,0,0,0,1,11,111
13780,z,11,1,0,0,1000,0,0,1,100,1,0,0,111,0,1,10001111,111,0,111,1,0,1,z,0,0,0,111,0,0,1,0,1,1000,11
13800,z,11,1,0,0,1000,0,0,1,100,0,0,0,111,0,1,10001111,111,1,111,0,0,0,z,0,0,0,111,0,0,1,0,1,1000,11
13810,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,0,1,10001111,111,1,111,0,0,0,z,0,1,0,111,0,0,1,0,1,1000,11
13830,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,0,0,10001111,111,1,111,0,0,0,z,0,1,0,111,0,0,1,0,0,1000,11
13850,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,1,0,10001111,111,1,111,0,0,0,z,0,1,0,111,0,0,1,1,0,1000,11
13870,z,111,0,1,0,11,0,0,1,100,1,0,1,111,1,0,10001111,111,1,111,0,0,1,z,0,1,0,111,0,1,0,1,0,11,111
13880,z,111,0,1,0,11,0,0,1,100,0,0,1,111,1,0,10001111,111,1,111,0,0,0,z,0,1,0,111,0,1,0,1,0,11,111
13900,z,111,0,1,0,11,0,0,1,100,0,0,1,111,0,0,10001111,111,1,111,0,0,0,z,0,1,0,111,0,1,0,0,0,11,111
13920,z,11,1,0,0,1000,0,0,1,100,1,0,1,111,0,0,10001111,111,1,111,0,0,1,z,0,1,0,111,0,0,1,0,0,1000,11
13940,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,0,0,10001111,111,1,111,1,0,0,z,0,1,0,111,0,0,1,0,0,1000,11
13970,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,0,1,10001111,111,1,111,1,0,0,z,0,1,0,111,0,0,1,0,1,1000,11
13990,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,1,1,10001111,111,1,111,1,0,0,z,0,1,0,111,0,0,1,1,1,1000,11
14010,z,111,0,1,0,11,0,0,1,100,1,0,1,111,1,1,10001111,111,1,111,1,0,1,z,0,1,0,111,0,1,0,1,1,11,111
14020,z,111,0,1,0,11,0,0,1,100,0,0,1,111,1,1,10001111,111,1,111,1,0,0,z,0,1,0,111,0,1,0,1,1,11,111
14040,z,111,0,1,0,11,0,0,1,100,0,0,1,111,0,1,10001111,111,1,111,1,0,0,z,0,1,0,111,0,1,0,0,1,11,111
14060,z,11,1,0,0,1000,0,0,1,100,1,0,1,111,0,1,10001111,111,1,111,1,0,1,z,0,1,0,111,0,0,1,0,1,1000,11
14080,z,11,1,0,0,1000,0,0,1,100,0,0,1,111,0,1,10001111,111,10,111,0,0,0,z,0,1,0,111,0,0,1,0,1,1000,11
14090,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,0,1,10001111,111,10,111,0,0,0,z,0,10,0,111,0,0,1,0,1,1000,11
14110,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,0,0,10001111,111,10,111,0,0,0,z,0,10,0,111,0,0,1,0,0,1000,11
14130,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,1,0,10001111,111,10,111,0,0,0,z,0,10,0,111,0,0,1,1,0,1000,11
14150,z,111,0,0,0,11,0,0,1,100,1,0,10,111,1,0,10001111,111,10,111,0,0,1,z,0,10,0,111,0,0,0,1,0,11,111
14160,z,111,0,0,0,11,0,0,1,100,0,0,10,111,1,0,10001111,111,10,111,0,0,0,z,0,10,0,111,0,0,0,1,0,11,111
14180,z,111,0,0,0,11,0,0,1,100,0,0,10,111,0,0,10001111,111,10,111,0,0,0,z,0,10,0,111,0,0,0,0,0,11,111
14200,z,11,1,0,0,1000,0,0,1,100,1,0,10,111,0,0,10001111,111,10,111,0,0,1,z,0,10,0,111,0,0,1,0,0,1000,11
14220,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,0,0,10001111,111,10,111,1,0,0,z,0,10,0,111,0,0,1,0,0,1000,11
14250,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,0,1,10001111,111,10,111,1,0,0,z,0,10,0,111,0,0,1,0,1,1000,11
14270,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,1,1,10001111,111,10,111,1,0,0,z,0,10,0,111,0,0,1,1,1,1000,11
14290,z,111,0,0,0,11,0,0,1,100,1,0,10,111,1,1,10001111,111,10,111,1,0,1,z,0,10,0,111,0,0,0,1,1,11,111
14300,z,111,0,0,0,11,0,0,1,100,0,0,10,111,1,1,10001111,111,10,111,1,0,0,z,0,10,0,111,0,0,0,1,1,11,111
14320,z,111,0,0,0,11,0,0,1,100,0,0,10,111,0,1,10001111,111,10,111,1,0,0,z,0,10,0,111,0,0,0,0,1,11,111
14340,z,11,1,0,0,1000,0,0,1,100,1,0,10,111,0,1,10001111,111,10,111,1,0,1,z,0,10,0,111,0,0,1,0,1,1000,11
14360,z,11,1,0,0,1000,0,0,1,100,0,0,10,111,0,1,10001111,111,11,111,0,0,0,z,0,10,0,111,0,0,1,0,1,1000,11
14370,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,0,1,10001111,111,11,111,0,0,0,z,0,11,0,111,0,0,1,0,1,1000,11
14390,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,0,0,10001111,111,11,111,0,0,0,z,0,11,0,111,0,0,1,0,0,1000,11
14410,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,1,0,10001111,111,11,111,0,0,0,z,0,11,0,111,0,0,1,1,0,1000,11
14430,z,111,0,1,0,11,0,0,1,100,1,0,11,111,1,0,10001111,111,11,111,0,0,1,z,0,11,0,111,0,1,0,1,0,11,111
14440,z,111,0,1,0,11,0,0,1,100,0,0,11,111,1,0,10001111,111,11,111,0,0,0,z,0,11,0,111,0,1,0,1,0,11,111
14460,z,111,0,1,0,11,0,0,1,100,0,0,11,111,0,0,10001111,111,11,111,0,0,0,z,0,11,0,111,0,1,0,0,0,11,111
14480,z,11,1,0,0,1000,0,0,1,100,1,0,11,111,0,0,10001111,111,11,111,0,0,1,z,0,11,0,111,0,0,1,0,0,1000,11
14500,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,0,0,10001111,111,11,111,1,0,0,z,0,11,0,111,0,0,1,0,0,1000,11
14530,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,0,1,10001111,111,11,111,1,0,0,z,0,11,0,111,0,0,1,0,1,1000,11
14550,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,1,1,10001111,111,11,111,1,0,0,z,0,11,0,111,0,0,1,1,1,1000,11
14570,z,111,0,1,0,11,0,0,1,100,1,0,11,111,1,1,10001111,111,11,111,1,0,1,z,0,11,0,111,0,1,0,1,1,11,111
14580,z,111,0,1,0,11,0,0,1,100,0,0,11,111,1,1,10001111,111,11,111,1,0,0,z,0,11,0,111,0,1,0,1,1,11,111
14600,z,111,0,1,0,11,0,0,1,100,0,0,11,111,0,1,10001111,111,11,111,1,0,0,z,0,11,0,111,0,1,0,0,1,11,111
14620,z,11,1,0,0,1000,0,0,1,100,1,0,11,111,0,1,10001111,111,11,111,1,0,1,z,0,11,0,111,0,0,1,0,1,1000,11
14640,z,11,1,0,0,1000,0,0,1,100,0,0,11,111,0,1,10001111,111,100,111,0,0,0,z,0,11,0,111,0,0,1,0,1,1000,11
14650,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,0,1,10001111,111,100,111,0,0,0,z,0,100,0,111,0,0,1,0,1,1000,11
14670,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,0,0,10001111,111,100,111,0,0,0,z,0,100,0,111,0,0,1,0,0,1000,11
14690,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,1,0,10001111,111,100,111,0,0,0,z,0,100,0,111,0,0,1,1,0,1000,11
14710,z,111,0,0,0,11,0,0,1,100,1,0,100,111,1,0,10001111,111,100,111,0,0,1,z,0,100,0,111,0,0,0,1,0,11,111
14720,z,111,0,0,0,11,0,0,1,100,0,0,100,111,1,0,10001111,111,100,111,0,0,0,z,0,100,0,111,0,0,0,1,0,11,111
14740,z,111,0,0,0,11,0,0,1,100,0,0,100,111,0,0,10001111,111,100,111,0,0,0,z,0,100,0,111,0,0,0,0,0,11,111
14760,z,11,1,0,0,1000,0,0,1,100,1,0,100,111,0,0,10001111,111,100,111,0,0,1,z,0,100,0,111,0,0,1,0,0,1000,11
14780,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,0,0,10001111,111,100,111,1,0,0,z,0,100,0,111,0,0,1,0,0,1000,11
14810,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,0,1,10001111,111,100,111,1,0,0,z,0,100,0,111,0,0,1,0,1,1000,11
14830,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,1,1,10001111,111,100,111,1,0,0,z,0,100,0,111,0,0,1,1,1,1000,11
14850,z,111,0,0,0,11,0,0,1,100,1,0,100,111,1,1,10001111,111,100,111,1,0,1,z,0,100,0,111,0,0,0,1,1,11,111
14860,z,111,0,0,0,11,0,0,1,100,0,0,100,111,1,1,10001111,111,100,111,1,0,0,z,0,100,0,111,0,0,0,1,1,11,111
14880,z,111,0,0,0,11,0,0,1,100,0,0,100,111,0,1,10001111,111,100,111,1,0,0,z,0,100,0,111,0,0,0,0,1,11,111
14900,z,11,1,0,0,1000,0,0,1,100,1,0,100,111,0,1,10001111,111,100,111,1,0,1,z,0,100,0,111,0,0,1,0,1,1000,11
14920,z,11,1,0,0,1000,0,0,1,100,0,0,100,111,0,1,10001111,111,101,111,0,0,0,z,0,100,0,111,0,0,1,0,1,1000,11
14930,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,0,1,10001111,111,101,111,0,0,0,z,0,101,0,111,0,0,1,0,1,1000,11
14950,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,0,0,10001111,111,101,111,0,0,0,z,0,101,0,111,0,0,1,0,0,1000,11
14970,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,1,0,10001111,111,101,111,0,0,0,z,0,101,0,111,0,0,1,1,0,1000,11
14990,z,111,0,1,0,11,0,0,1,100,1,0,101,111,1,0,10001111,111,101,111,0,0,1,z,0,101,0,111,0,1,0,1,0,11,111
15000,z,111,0,1,0,11,0,0,1,100,0,0,101,111,1,0,10001111,111,101,111,0,0,0,z,0,101,0,111,0,1,0,1,0,11,111
15020,z,111,0,1,0,11,0,0,1,100,0,0,101,111,0,0,10001111,111,101,111,0,0,0,z,0,101,0,111,0,1,0,0,0,11,111
15040,z,11,1,0,0,1000,0,0,1,100,1,0,101,111,0,0,10001111,111,101,111,0,0,1,z,0,101,0,111,0,0,1,0,0,1000,11
15060,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,0,0,10001111,111,101,111,1,0,0,z,0,101,0,111,0,0,1,0,0,1000,11
15090,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,0,1,10001111,111,101,111,1,0,0,z,0,101,0,111,0,0,1,0,1,1000,11
15110,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,1,1,10001111,111,101,111,1,0,0,z,0,101,0,111,0,0,1,1,1,1000,11
15130,z,111,0,1,0,11,0,0,1,100,1,0,101,111,1,1,10001111,111,101,111,1,0,1,z,0,101,0,111,0,1,0,1,1,11,111
15140,z,111,0,1,0,11,0,0,1,100,0,0,101,111,1,1,10001111,111,101,111,1,0,0,z,0,101,0,111,0,1,0,1,1,11,111
15160,z,111,0,1,0,11,0,0,1,100,0,0,101,111,0,1,10001111,111,101,111,1,0,0,z,0,101,0,111,0,1,0,0,1,11,111
15180,z,11,1,0,0,1000,0,0,1,100,1,0,101,111,0,1,10001111,111,101,111,1,0,1,z,0,101,0,111,0,0,1,0,1,1000,11
15200,z,11,1,0,0,1000,0,0,1,100,0,0,101,111,0,1,10001111,111,110,111,0,0,0,z,0,101,0,111,0,0,1,0,1,1000,11
15210,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,0,1,10001111,111,110,111,0,0,0,z,0,110,0,111,0,0,1,0,1,1000,11
15230,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,0,0,10001111,111,110,111,0,0,0,z,0,110,0,111,0,0,1,0,0,1000,11
15250,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,1,0,10001111,111,110,111,0,0,0,z,0,110,0,111,0,0,1,1,0,1000,11
15270,z,111,0,0,0,11,0,0,1,100,1,0,110,111,1,0,10001111,111,110,111,0,0,1,z,0,110,0,111,0,0,0,1,0,11,111
15280,z,111,0,0,0,11,0,0,1,100,0,0,110,111,1,0,10001111,111,110,111,0,0,0,z,0,110,0,111,0,0,0,1,0,11,111
15300,z,111,0,0,0,11,0,0,1,100,0,0,110,111,0,0,10001111,111,110,111,0,0,0,z,0,110,0,111,0,0,0,0,0,11,111
15320,z,11,1,0,0,1000,0,0,1,100,1,0,110,111,0,0,10001111,111,110,111,0,0,1,z,0,110,0,111,0,0,1,0,0,1000,11
15340,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,0,0,10001111,111,110,111,1,0,0,z,0,110,0,111,0,0,1,0,0,1000,11
15370,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,0,1,10001111,111,110,111,1,0,0,z,0,110,0,111,0,0,1,0,1,1000,11
15390,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,1,1,10001111,111,110,111,1,0,0,z,0,110,0,111,0,0,1,1,1,1000,11
15410,z,111,0,0,0,11,0,0,1,100,1,0,110,111,1,1,10001111,111,110,111,1,0,1,z,0,110,0,111,0,0,0,1,1,11,111
15420,z,111,0,0,0,11,0,0,1,100,0,0,110,111,1,1,10001111,111,110,111,1,0,0,z,0,110,0,111,0,0,0,1,1,11,111
15440,z,111,0,0,0,11,0,0,1,100,0,0,110,111,0,1,10001111,111,110,111,1,0,0,z,0,110,0,111,0,0,0,0,1,11,111
15460,z,11,1,0,0,1000,0,0,1,100,1,0,110,111,0,1,10001111,111,110,111,1,0,1,z,0,110,0,111,0,0,1,0,1,1000,11
15480,z,11,1,0,0,1000,0,0,1,100,0,0,110,111,0,1,10001111,111,111,111,0,0,0,z,0,110,0,111,0,0,1,0,1,1000,11
15490,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,0,1,10001111,111,111,111,0,0,0,z,0,111,0,111,0,0,1,0,1,1000,11
15510,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,0,0,10001111,111,111,111,0,0,0,z,0,111,0,111,0,0,1,0,0,1000,11
15530,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,1,0,10001111,111,111,111,0,0,0,z,0,111,0,111,0,0,1,1,0,1000,11
15550,z,111,0,1,0,11,0,0,1,100,1,0,111,111,1,0,10001111,111,111,111,0,0,1,z,0,111,0,111,0,1,0,1,0,11,111
15560,z,111,0,1,0,11,0,0,1,100,0,0,111,111,1,0,10001111,111,111,111,0,0,0,z,0,111,0,111,0,1,0,1,0,11,111
15580,z,111,0,1,0,11,0,0,1,100,0,0,111,111,0,0,10001111,111,111,111,0,0,0,z,0,111,0,111,0,1,0,0,0,11,111
15600,z,11,1,0,0,1000,0,0,1,100,1,0,111,111,0,0,10001111,111,111,111,0,0,1,z,0,111,0,111,0,0,1,0,0,1000,11
15620,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,0,0,10001111,111,111,111,1,0,0,z,0,111,0,111,0,0,1,0,0,1000,11
15650,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,0,1,10001111,111,111,111,1,0,0,z,0,111,0,111,0,0,1,0,1,1000,11
15670,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,1,1,10001111,111,111,111,1,0,0,z,0,111,0,111,0,0,1,1,1,1000,11
15690,z,111,0,1,0,11,0,0,1,100,1,0,111,111,1,1,10001111,111,111,111,1,0,1,z,0,111,0,111,0,1,0,1,1,11,111
15700,z,111,0,1,0,11,0,0,1,100,0,0,111,111,1,1,10001111,111,111,111,1,0,0,z,0,111,0,111,0,1,0,1,1,11,111
15720,z,111,0,1,0,11,0,0,1,100,0,0,111,111,0,1,10001111,111,111,111,1,0,0,z,0,111,0,111,0,1,0,0,1,11,111
15740,z,11,1,0,0,1000,0,0,1,100,1,0,111,111,0,1,10001111,111,111,111,1,0,1,z,0,111,0,111,0,0,1,0,1,1000,11
15760,z,11,1,0,0,1000,0,0,1,100,0,0,111,111,0,1,10001111,111,1000,111,0,0,0,z,0,111,0,111,0,0,1,0,1,1000,11
15770,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,0,1,10001111,111,1000,111,0,0,0,z,0,1000,0,111,0,0,1,0,1,1000,11
15790,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,0,0,10001111,111,1000,111,0,0,0,z,0,1000,0,111,0,0,1,0,0,1000,11
15810,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,1,0,10001111,111,1000,111,0,0,0,z,0,1000,0,111,0,0,1,1,0,1000,11
15830,z,111,0,0,0,11,0,0,1,100,1,0,1000,111,1,0,10001111,111,1000,111,0,0,1,z,0,1000,0,111,0,0,0,1,0,11,111
15840,z,111,0,0,0,11,0,0,1,100,0,0,1000,111,1,0,10001111,111,1000,111,0,0,0,z,0,1000,0,111,0,0,0,1,0,11,111
15860,z,111,0,0,0,11,0,0,1,100,0,0,1000,111,0,0,10001111,111,1000,111,0,0,0,z,0,1000,0,111,0,0,0,0,0,11,111
15880,z,11,1,0,0,1000,0,0,1,100,1,0,1000,111,0,0,10001111,111,1000,111,0,0,1,z,0,1000,0,111,0,0,1,0,0,1000,11
15900,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,0,0,10001111,111,1000,111,1,0,0,z,0,1000,0,111,0,0,1,0,0,1000,11
15930,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,0,1,10001111,111,1000,111,1,0,0,z,0,1000,0,111,0,0,1,0,1,1000,11
15950,z,11,1,0,0,1000,0,0,1,100,0,0,1000,111,1,1,10001111,111,1000,111,1,0,0,z,0,1000,0,111,0,0,1,1,1,1000,11
15970,z,111,0,0,0,11,0,0,1,100,1,0,1000,111,1,1,10001111,111,1000,111,1,0,1,z,0,1000,0,111,0,0,0,1,1,11,111
15980,z,111,0,0,0,11,0,0,1,100,0,0,1000,111,1,1,10001111,111,1000,111,1,0,0,z,0,1000,0,111,0,0,0,1,1,11,111
